cod_art;cod_artp;des_art;cod_cat;cat;familia;des_fam;nombre;precio_v;cod_pro;ACTIVO;ruta_img
900168;7521465;SUMA COMBI LA6 (UNIDAD 5L);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;31,7;400000001;1;
900175;7512094;SUMA STAR PLUS D1 PLUS (1.5L);189;SISTEMA DIVERMITE-COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;23,86;400000001;1;C:\SALIDA\img\900175.jpg
900177;7514751;JD OMNISTRIP (5L);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;23,56;400000001;1;C:\SALIDA\img\900177.jpg
900178;7515301;TASKI SPRINT EMEREL AMONIACAL (1.5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,587;400000001;1;C:\SALIDA\img\900178.jpg
900182;;TASKI SPRINT EMEREL DESENGRASANTE (5L);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;17,72;400000001;1;C:\SALIDA\img\900182.jpg
900183;7513323;TASKI JONTEC LUNA W362 (5L.);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;43,725;400000001;1;C:\SALIDA\img\900183.jpg
900185;7514156;SUMA STAT PLUS D1 BAC (UNIDAD 1,5L.);189;SISTEMA DIVERMITE-COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,635;400000001;1;C:\SALIDA\img\900185.JPG
900188;7517390;JD JONTEC FUTUR (UNIDAD 5L.);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;27,71;400000001;1;C:\SALIDA\img\900188.png
900189;7512688;JONTEC LINOSAFE (5L.);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;42,35;400000001;1;C:\SALIDA\img\900189.png
900190;7508300;SUMA SPECIAL L4 (5L);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,71;400000001;1;C:\SALIDA\img\900190.JPG
900192;7519090;TASKI SPRINT EMEREL AMONIACAL (5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,025;400000001;1;C:\SALIDA\img\900192.jpg
900193;7508307;SUMA NOVA L6 (5L);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;35,295;400000001;1;C:\SALIDA\img\900193.jpg
900194;7516314;SUMA SCALE D5.2 (UNIDAD 5L.);181;DESINCRUSTANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;23,15;400000001;1;C:\SALIDA\img\900194.JPG
900196;7512671;JONTEC ASSET NEUTRO 5L;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;18,96;400000001;1;C:\SALIDA\img\900196.JPG
900199;;TASKI SPRINT EMEREL BIO (UNIDAD 5 L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;20,39;400000001;1;C:\SALIDA\img\900199.JPG
900200;7518484;DI GERMATOL DESINFECTANTE (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;16,735;400000001;1;
900203;;JONTEC PROTECT PLUS VERMELHO (5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;33,35;400000001;1;C:\SALIDA\img\900203.png
900206;100834248;JONTEC Nº1 (ENVASE 5 L);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;35,25;400000001;1;C:\SALIDA\img\900206.JPG
900207;;JONTEC BARNIZ (UNIDAD 5 LITROS);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;58,43;400000001;1;C:\SALIDA\img\900207.JPG
900208;7513160;TASKI JONTEC EXTRA W668 (5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;40,69;400000001;1;C:\SALIDA\img\900208.png
900212;7512349;TASKI JONTEC RESTORE W668  (5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;37,225;400000001;1;C:\SALIDA\img\900212.png
900214;;SOFT CARE MANUSEL (UNIDAD 5 L);240;JABONES INDUSTRIALES;7;JOHNSON - JONCLEAN;DIVERSEY ESPAÑA, S.L.;13,01;400000001;1;
900219;7513191;JONTEC CLASSIC NORMAL (5KG);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;18,38;400000001;1;C:\SALIDA\img\900219.JPG
900224;7522273;CLAX SOFT FRESH 5CL1 (UNIDAD 5L.);230;SUAVIZANTES;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;10,89;400000001;1;
900225;7508229;SUMA LIGHT D1.2 (UNIDAD 5L.);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;9,065;400000001;1;
900226;7513038;TASKI ENERGY (UNIDAD 5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;13,18;400000001;1;C:\SALIDA\img\900226.JPG
900227;7508233;SUMA MULTI D2 (UNIDAD 5L.);187;OTROS QUIMICOS COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;24,97;400000001;1;C:\SALIDA\img\900227.JPG
900230;100887637;SUMA CHLORSAN D10.4 (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;14,16;400000001;1;C:\SALIDA\img\900230.JPG
900231;7515279;SUMA LIGHT D1.2 (UNIDAD 1,5L.);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,93;400000001;1;
900232;7512360;TASKI VISION STAR ( 5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;39,88;400000001;1;C:\SALIDA\img\900232.jpg
900233;7515321;SUN PROF VAJILLAS MANUAL (UNIDAD 1,5L.);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,25;400000001;1;C:\SALIDA\img\900233.JPG
900234;7512956;TASKI JONTEC COMBI W341 (5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;27,545;400000001;1;C:\SALIDA\img\900234.jpg
900235;7516738;SUMA CHLOR D4.4 (UNIDAD 5L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;11,495;400000001;1;C:\SALIDA\img\900235.JPG
900237;100837936;SUMA ACISAN D5.6 W1779 (5L);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,12;400000001;1;C:\SALIDA\img\900237.JPG
900238;7512993;DI TP 16 (UNIDAD 5L.);208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;6,91;400000001;1;
900240;100863401;ROOM CARE R6 (UNIDAD 750ML.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;4,31;400000001;1;C:\SALIDA\img\900240.JPG
900241;;CLAX 6FL1 (DIVERCID 6F) (UNIDAD 5L.);228;NEUTRALIZANTES;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;35,82;400000001;1;
900243;7513194;JONTEC MATT (UNIDAD);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;46,89;400000001;1;C:\SALIDA\img\900243.png
900244;7514752;OMNISPRAY (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;26,22;400000001;1;
900245;100887128;SUMA MULT DESINFECTANTE D10(SUMA BAC)(5L.);186;DESINFECTANTES COCINA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;32,68;400000001;1;C:\SALIDA\img\900245.JPG
900249;100866806;TASKI SANI GEL ( UNIDAD 1L.);203;LIMPIEZA GENERAL BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,81;400000001;1;C:\SALIDA\img\900249.jpg
900252;7515299;DI TP 16 (1.5L);208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,676;400000001;1;
900255;7509567;CLAX ELEGANT 3CL2 (5L);;;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;37,75;400000001;1;C:\SALIDA\img\900255.JPG
900260;7512093;SUMA MULTI CONC D2 CONC (UNIDAD 1,5L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;49,14;400000001;1;C:\SALIDA\img\900260.jpg
900265;7509666;ROOM CARE R5 (UNIDAD 750ML.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;12,73;400000001;1;C:\SALIDA\img\900265.JPG
900270;7515277;OPTIMUM ULTRA EXTRAHIGIENE (UNIDAD 1,5L.);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,902;400000001;1;C:\SALIDA\img\900270.JPG
900275;7509906;MIMOSIN PROF CONCENTRADO (CONC ORIGINAL)(5;;;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;19,52;400000001;1;
900276;7510506;MIMOSIN PROF. CARICIAS (PURE) (UNIDAD 5L.);;;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;11,065;400000001;1;
900278;7515856;SANI DES (UNIDAD 5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;23,575;400000001;1;
900280;7512309;TASKI JONTEC BEST (5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;27,855;400000001;1;C:\SALIDA\img\900280.JPG
900285;100839687;DI ACTIVAL (UNIDAD 5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;34,18;400000001;1;C:\SALIDA\img\900285.JPG
900287;7518518;SOFT CARE SENSATIONS BRACKET KIT 1PC;239;GAMA SOFT CARE SENSATIONS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;14,57;400000001;1;
900288;7518149;SC SENSATIONS ST.COVER BLANCO 1PC WE;239;GAMA SOFT CARE SENSATIONS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;12,07;400000001;1;
900290;7515072;JD SPRINT 200 CONC (UNIDAD 1L.);213;GAMA EXACT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;16,27;400000001;1;
900295;7515067;JD SANI 100 CONC (UNIDAD 1L.);213;GAMA EXACT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;15,36;400000001;1;C:\SALIDA\img\900295.JPG
900296;;JON - WAX INCOLORO (UNIDAD 5 L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;51,075;400000001;1;C:\SALIDA\img\900296.JPG
900300;;TASKI JONTEC 300 CONC 1L Db W1105;213;GAMA EXACT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;12,49;400000001;1;C:\SALIDA\img\900300.JPG
900310;7509663;ROOM CARE R4 (UNIDAD 750ML.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,72;400000001;1;C:\SALIDA\img\900310.JPG
900315;7516886;ATTACK PLUS (5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;31,87;400000001;1;C:\SALIDA\img\900315.jpg
900316;7512882;TASKI SPRINT FLOWER (5L) W668;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;39,8;400000001;1;C:\SALIDA\img\900316.jpg
900317;7508546;SUN PROF ABRILLANTADOR 5L;176;ABRILLANTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;11,98;400000001;1;
900319;1008631120;SUMA CHLORCLEAN CONC D10.44 5L;;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
900321;7514151;SUMA TAB D4 TAB 300PC;186;DESINFECTANTES COCINA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;34,75;400000001;1;
900329;411310;SUPER TAPI QUITAMANCHAS (UNI.750ML);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,04;400000001;1;C:\SALIDA\img\900329.jpg
900350;100846051;TERRANOVA ( UNIDAD 5 L);198;CRISTALIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;33,88;400000001;1;C:\SALIDA\img\900350.JPG
900355;7513169;TASKI CARRARE (5L);198;CRISTALIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;37,33;400000001;1;C:\SALIDA\img\900355.jpg
900380;7509679;ROOM CARE R5 PLUS (UNIDAD 1,5L.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;99,47;400000001;1;C:\SALIDA\img\900380.JPG
900385;100857609;ROOM CARE R1 PLUS (UNIDAD 1,5L.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;73,53;400000001;1;C:\SALIDA\img\900385.JPG
900390;7522316;ROOM CARE R2 PLUS (1,5L);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;38,35;400000001;1;C:\SALIDA\img\900390.jpg
900395;7509674;ROOM CARE R3 PLUS (1,5L);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;99,95;400000001;1;C:\SALIDA\img\900395.JPG
900397;7515309;DI GRAFFITI E (1L);170;OTROS QUIMICOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;33,74;400000001;1;
900401;;SOFT CARE FRESKOGEL ( UNIDAD DE 5L);233;JABONES A GRANEL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;24,6;400000001;1;C:\SALIDA\img\900401.JPG
900404;7515300;SANI TRIFORCE (UNIDAD);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,055;400000001;1;
900406;7519547;SOFT CARE LUX 2 EN 1 H68 (300ML.)CHAMPU Y;238;LINEA SOFT CARE SELECT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;6,35;400000001;1;
900407;;BRILLO ULTRA EXTRAHIGIENE (5L);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;18,545;400000001;1;
900408;6966900;SOFT CARE DOVE CREAM WASH H2 (300ML.);238;LINEA SOFT CARE SELECT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,0875;400000001;1;C:\SALIDA\img\900408.gif
900409;7508226;SUMA STAR D1 (5L);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;17,29;400000001;1;C:\SALIDA\img\900409.JPG
900410;7515154;SUMA ULTRA L2 (UNIDAD 5L.);182;LAVADO MANUAL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;19,91;400000001;1;C:\SALIDA\img\900410.png
900412;7519456;SOFT CARE LUX HAND SOAP H28 (UNIDAD 0,3L.);237;LINEA SOFT CARE LINE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;6,145;400000001;1;
900414;100847115;SUN PROF. LAVAVASOS (2L);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,19;400000001;1;
900415;6973020;SOFT CARE SILK H200 (UNIDAD 5L.);233;JABONES A GRANEL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;18,16;400000001;1;
900417;7010157;SUMA GRILL D9 (5L);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;32,25;400000001;1;C:\SALIDA\img\900417.JPG
900419;7508266;SUMA GRILL D9 (UNIDAD 2L.);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;11,806;400000001;1;C:\SALIDA\img\900419.JPG
900420;7515116;SOFT CARE PLUS H400 (UNIDAD 5L.);233;JABONES A GRANEL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;30,72;400000001;1;
900422;100854982;SOFT CARE SENSISEPT H34 (800ML);237;LINEA SOFT CARE LINE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;20,7716;400000001;1;
900423;6961200;SOFT CARE DOVE CREAM WASH H2 (800ML);237;LINEA SOFT CARE LINE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;11,376;400000001;1;
900425;7515661;CLAX 200 COLOR 24B1 (UNIDAD 5L.);;;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;59,225;400000001;1;
900427;7515115;SOFT CARE BAC H4 (800ML);237;LINEA SOFT CARE LINE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;11,916;400000001;1;
900428;7514368;SOFT CARE FOAM H2 (700ML);235;JABONES EN ESPUMA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;9,915;400000001;1;
900430;7519332;SOFT CARE LUX 2 EN 1 H68 (800ML.);237;LINEA SOFT CARE LINE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;9,855;400000001;1;
900432;7508034;CIF PROF CREMA (2L);221;MARCAS PROFESIONALES LIMPIEZA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;9,936;400000001;1;
900435;6973000;SOFT CARE STAR H1 (UNIDAD 5L.);233;JABONES A GRANEL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;16,65;400000001;1;C:\SALIDA\img\900435.jpg
900437;7508210;SOFT CARE WASH H2 (0.5L);234;JABONES PELICANO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,694;400000001;1;
900438;7508189;CIF PROF ANTICAL BAÑO (750ML);207;MARCAS PROFESIONALES BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;3,04;400000001;1;
900442;;SUMA QUITAGRASAS (5L);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;22,63;400000001;1;
900444;6973080;SOFT CARE ALCOPLUS H500 (5L);238;LINEA SOFT CARE SELECT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;30,6;400000001;1;
900446;7511719;SOFT CARE SPORT H6 (5L);233;JABONES A GRANEL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;26,13;400000001;1;
900450;6966800;SOFT CARE DOVE GEL DUCHA H61(UNIDAD 300ML.;238;LINEA SOFT CARE SELECT;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,4392;400000001;1;
900455;6960300;SOFT CARE FRESH H1 (UNIDAD 800ML.);237;LINEA SOFT CARE LINE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,76;400000001;1;
900460;7517570;SUMA MAX D9.2 (2L);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;13,613;400000001;1;C:\SALIDA\img\900460.JPG
900465;7513052;TASKI SPRINT GLASS (5L.) S&MWe60;208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;13,54;400000001;1;C:\SALIDA\img\900465.jpg
900469;7517375;DI SPRINT ANTIBAC (5L) E;;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;22,31;400000001;1;
900500;7518411;SUMA CHLORSAN HC D10.4  (5L);187;OTROS QUIMICOS COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;14,155;400000001;1;
900501;7512821;TASKI SANI CID CON 1L Db;203;LIMPIEZA GENERAL BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;14,41;400000001;1;
900506;7512357;TASKI JONTEC RESITOL (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;37,05;400000001;1;C:\SALIDA\img\900506.jpg
900542;7517692;SUMA CAFFE (1L);187;OTROS QUIMICOS COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;21,28;400000001;1;
900543;606855;RAID MAX CUCAS Y HORMIGAS 300ML;169;INSECTICIDAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,6275;400000001;1;
900544;7513601;JD SANI BLOC 1PC S&M WE 27;205;ESPECIALIDADES BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
900547;7513959;BOTELLA PULVERIZADORA 0,5L SANI 100 1PC;280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
900548;7513961;BOTELLA PULVERIZADORA 0.5L SPRINT 200 PC;280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
900555;165890;BRILLO SILVER QUICK (UNIDAD 5 KG);184;REMOJO Y RECUPERACION;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;12,29;400000001;1;
900558;100835365;TASKI JONTEC REGRASS 5L;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;13,44;400000001;1;C:\SALIDA\img\900558.jpg
900560;7513553;SUMA INOX D7 (UNIDAD 750ML.);211;LIMPIAMETALES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;8,085;400000001;1;C:\SALIDA\img\900560.JPG
900565;7511842;SUMA ICE D2.9 (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;73,18;400000001;1;C:\SALIDA\img\900565.JPG
900595;100862178;SUMA BREAK UP D3,5 (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;27,009;400000001;1;
900611;100835365;JONTEC STRIDE 2000 (5 L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;21,02;400000001;1;C:\SALIDA\img\900611.jpg
900612;;JONTEC STRIDE 1000 (5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;12,46;400000001;1;
900615;7512925;TASKI JONTEC 300 S&MWe ((5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;18,25;400000001;1;C:\SALIDA\img\900615.JPG
900636;628949;RAID MOSCAS Y MOSQUITOS (600ML);169;INSECTICIDAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,6275;400000001;1;
900651;100856436;CIF PROF POWER CLEANER DEGREASER CONC (5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;10,54;400000001;1;
900654;100843456;SANI DRASTIC ( 1L.);203;LIMPIEZA GENERAL BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,43;400000001;1;C:\SALIDA\img\900654.jpg
900660;7514537;CLAX REVOFLOW PRO 35X1 4KG;231;SISTEMA REVOFLOW;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;49,5366;400000001;1;
900661;7515440;CLAX REVOFLOW ALC 10X1 4KG;231;SISTEMA REVOFLOW;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;39,91;400000001;1;
900662;7517647;CLAX REVOFLOW ENZI 20X1 4KG;231;SISTEMA REVOFLOW;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;60,5033;400000001;1;
900663;7514544;CLAX REVOFLOW CLOR 42X1 4KG;231;SISTEMA REVOFLOW;2;JOHNSON - LAVANDERIA;DIVERSEY ESPAÑA, S.L.;64,1666;400000001;1;
900666;7516280;SUMA SPECIAL PUR-ECO L4 (UNIDAD 5L);178;GAMA PUR ECO LAVADO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;33,475;400000001;1;
900670;7515243;SANI CALC PUR-ECO (UNIDAD 1L);180;GAMA PUR ECO HIGIENE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,07;400000001;1;C:\SALIDA\img\900670.jpg
900675;7513254;TASKI SANI CALC (5L.) S&MWe60;181;DESINCRUSTANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,87;400000001;1;C:\SALIDA\img\900675.JPG
900690;100861561;TASKI SANI ACTIVO ( UNIDAD DE 5 L);203;LIMPIEZA GENERAL BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;20,835;400000001;1;
900692;7518548;DI EMEREL BACTERICIDA (5 L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;28,16;400000001;1;
900695;4518617;SUMA BAC CONC D10 (UNIDAD 1,5KG.);189;SISTEMA DIVERMITE-COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;50,96;400000001;1;C:\SALIDA\img\900695.JPG
900696;7517556;SUMA BAC D10 (1,4);189;SISTEMA DIVERMITE-COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,75;400000001;1;
900698;7519367;TASKI SANI URIBLOC 50U);205;ESPECIALIDADES BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;35,11;400000001;1;C:\SALIDA\img\900698.JPG
900700;7522315;ROOM CARE R2 (UNIDAD 750ML.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,36;400000001;1;C:\SALIDA\img\900700.jpg
900711;407110;OPTIMUM GRILL BRILLO (500 ML);185;LIMPIEZA HORNOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;4,785;400000001;1;C:\SALIDA\img\900711.JPG
900715;7513282;TASKI SANI FLOW (UNIDAD 1L.);205;ESPECIALIDADES BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,65;400000001;1;C:\SALIDA\img\900715.JPG
900744;7513847;GOOD SENSE TOSCANE (BOTE 500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,924;400000001;1;C:\SALIDA\img\900744.jpg
900745;7513849;GOOD SENSE MAGNOLIA MIMOSA (UNIDAD);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,92;400000001;1;C:\SALIDA\img\900745.JPG
900754;412680;GLADE SPRING (BOTE 500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,58;400000001;1;
900755;7513818;GOOD SENSE TOSCANE (5 LITROS);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;25,81;400000001;1;C:\SALIDA\img\900755.jpg
900759;7513846;GOOD SENSE MANDARINE (BOTE 500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,92;400000001;1;C:\SALIDA\img\900759.JPG
900761;7513848;GOOD SENSE MARINE (BOTE 500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,924;400000001;1;C:\SALIDA\img\900761.JPG
900780;7513338;TASKI TAPI SPOTEX 1 (0.5L);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;9,96;400000001;1;C:\SALIDA\img\900780.JPG
900785;7513333;TASKI TAPI SPOTEX 2  W2065L(UNIDAD 750ML.);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;8,83;400000001;1;C:\SALIDA\img\900785.JPG
900800;7513206;TASKI TAPI EXTRACT (5L.);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;36,345;400000001;1;C:\SALIDA\img\900800.JPG
900801;7513212;TASKI TAPI SHAMPOO (5 LITROS);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;34,525;400000001;1;C:\SALIDA\img\900801.JPG
